repo_url,commit_hash,message
https://github.com/ubiquity/ubiquity-dollar,57c0dab2badb696e6f49788539c132d1255a1ce8,fix(tests): bondingv2 to staking
https://github.com/ubiquity/ubiquity-dollar,c277a69808b9f54a5df543d0be242cdec628f2e4,refactor(prettier): run on all
https://github.com/ubiquity/ubiquity-dollar,0a9c31f1fad826b56ca3cc284c1df5fae77b09a1,feat(metapool migration): test fixes
https://github.com/ubiquity/ubiquity-dollar,55335beff72a037ee01d3f827f629b8835d9d966,fix(cspell): cspell warnigns
https://github.com/ubiquity/ubiquity-dollar,cd77a6ac191c06a4a81c4046bc599c9ceaa3a780,fix(tests): test import
https://github.com/ubiquity/ubiquity-dollar,a08e45206a89fffbf1b0c287422e621de794d099,fix: mock contract name
https://github.com/ubiquity/ubiquity-dollar,c23cf4c7a127a9570aa10696f381784311e5f294,fix: test variables
https://github.com/ubiquity/ubiquity-dollar,52a2e99b15d83e15adfcb7afa4a2f41c940aa97b,"fix: diamond test wrong args
-DiamondTestSetup.sol:405 Wrong number of arguments given"
https://github.com/ubiquity/ubiquity-dollar,0ba2de0ed18bfbecf109109e30cdda8a1087129b,"fix: diamond test setup
remove commented out section"
https://github.com/ubiquity/ubiquity-dollar,3a303c21f48fe422bc2539ffe46e4154b4ae933d,"fix: contract name
MockBondingShareV2"
https://github.com/ubiquity/ubiquity-dollar,f7b5dce9362156092d61ec642aaed02bf6b7c6f5,fix: mock contracts
https://github.com/ubiquity/ubiquity-dollar,f4937f545e6ba28e0ebe9c93e0bcbf5c271a2b02,"fix: remove uad
Staking.sol natspec comment"
https://github.com/ubiquity/ubiquity-dollar,c8833c6d22f5b082e86a85babc8255bd14647db0,refactor: prettier all
https://github.com/ubiquity/ubiquity-dollar,0bbc5984bf1103e1179570540733d15370808d13,chore(deployment): fix diamond deploy script
https://github.com/ubiquity/ubiquity-dollar,9e789333a58049e1a4024ddf1a30c802ed65e075,chore: update to development head
https://github.com/ubiquity/ubiquity-dollar,4c84e543481843d3ff9a80c2b490f5c1ac8f0ea4,fix(token): remove old code and adapt tests
https://github.com/ubiquity/ubiquity-dollar,536b3aa490d3890cec4e2c29c96d4ec8f85eaae4,build: added live test helper
https://github.com/ubiquity/ubiquity-dollar,a28d037ec360a6d3955c3216d06fde2c43da5630,feat: added param test
https://github.com/ubiquity/ubiquity-dollar,1c4e93d50856a45c3e8ee70445f37bbbc24b161b,chore(diamond): remove old tokens and ForDiamond add diamond getter and setter to tokens with tests
https://github.com/ubiquity/ubiquity-dollar,ebe1b48932433d0368141b2de14cb24551426cf4,chore(diamond): adapt UI
https://github.com/ubiquity/ubiquity-dollar,3070e2707d7c5a72f81c99ba66510b46e6fac5c3,feat: added tests to bonding curve
https://github.com/ubiquity/ubiquity-dollar,abd9e8b3804b852da91b5ebc2859df54d90f9841,feat: fixed linting
https://github.com/ubiquity/ubiquity-dollar,f68e8dc95496a0ec791b2234e5fc09a639548105,feat: fixed linting
https://github.com/ubiquity/ubiquity-dollar,8ad949ca4ac81190e283573af9233dfb178a6e06,"Update packages/contracts/src/dollar/core/UbiquityCreditToken.sol

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,60865011ed0d29c921fed129d67de4ffef1132e8,"Update packages/contracts/test/diamond/DiamondTestSetup.sol

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,6d8ed62b6a902e12795be227bc6a1e6b24305a4f,"Update packages/contracts/src/dollar/core/UbiquityDollarToken.sol

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,5c0c65a7ccac9cd829e7b84e2b442466128d754d,build: updating tests
https://github.com/ubiquity/ubiquity-dollar,ba2717b31a6fbda2d01587c8e8f4db9ff8e2170b,chore(diamond): updates based oncomments
https://github.com/ubiquity/ubiquity-dollar,e1bbd6a25f286bb00fbc32f46352f47ba47aaca9,feat: fix tests
https://github.com/ubiquity/ubiquity-dollar,8f0f55fce9ecdde8ebd94776030a4e811f84994e,feat: fixed cspell
https://github.com/ubiquity/ubiquity-dollar,480a4fcf42d218a3350efab30d1850df7abf4526,feat: added function to set treasure address
https://github.com/ubiquity/ubiquity-dollar,b50cab1497e2baa1fd175d4e3945433f52291dc0,feat: modified tests
https://github.com/ubiquity/ubiquity-dollar,b9803cb49f53de514b554a29004e0fe1e3c69be8,feat: updated uri
https://github.com/ubiquity/ubiquity-dollar,acba8834fbfc0e23b81e13044d0d1bc2016f6c3f,feat: updated functions
https://github.com/ubiquity/ubiquity-dollar,a7a1c37f13c75ccd697aed0cc7a07bd50977d08a,feat: tests for single tokens
https://github.com/ubiquity/ubiquity-dollar,a4b338c5f4eb276a78e75534d76dd1e770e21000,chore(diamond): update test vars
https://github.com/ubiquity/ubiquity-dollar,afb0491dc7ffd108d7d4d0a2e93a0057aa85a952,"feat: update packages

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,2ac45090a6c644b3bdf7dd199abd8d2c2db24a25,"feat: updated string

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,2926ae730aad94c6090bd016ccc9927537f39a9b,feat: added burn func
https://github.com/ubiquity/ubiquity-dollar,ff27bf793dcb9f90adb5f4adb7643cde3d7f1b76,feat: moving to facet
https://github.com/ubiquity/ubiquity-dollar,4b1e1516df5bc41b68c0fcf9083743122fb32933,feat: modified staking share
https://github.com/ubiquity/ubiquity-dollar,0255b32232c87facf410a937be793a680be2fb80,feat: moving to facet
https://github.com/ubiquity/ubiquity-dollar,5cecbde3989dbdbc8fef02c8200be3d185293773,feat: worked on functions
https://github.com/ubiquity/ubiquity-dollar,6c495bee7b1fe62455b95c1e41556023fa765ea9,feat: created bonding curve facet
https://github.com/ubiquity/ubiquity-dollar,7d4dbf18fdcd0c08d61f9133f4a80f8c6f75fa6e,feat: working on lib
https://github.com/ubiquity/ubiquity-dollar,23229b5c74cb78a5e9668f10ac4e64d9808d3c14,feat: added test for base uri
https://github.com/ubiquity/ubiquity-dollar,d80056425d31fff873c761a6a9cb1672c1352912,feat: updated tests
https://github.com/ubiquity/ubiquity-dollar,5b81873adf45fbd05d37f196dc807f4f7b242b1a,"feat: update naming

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,b103c8532bd759cf01aa185dbf4d4a27e911e6ab,"feat: update bonding to staking

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,f1831667627cefa720586df6e95ec696b4bed968,"feat: update bonding

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,ab178b3c45349c8a87cbc355b076e3339ec7ca61,"feat: update to staking

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,a724cdcfe5fdc974ebf907184838c96898b42996,fix(deploy): adapt forge script to deploy diamond
https://github.com/ubiquity/ubiquity-dollar,69fd90b32a22d7d052b9bf14f6eecc1cb746d36b,fix(deploy): fix build
https://github.com/ubiquity/ubiquity-dollar,812375a883007deea131053083245099ec75f745,fix(deploy): add missing selector
https://github.com/ubiquity/ubiquity-dollar,009f373fd9f4ce8e9c51832547b3c712d8904f20,feat: bonding to facet
https://github.com/ubiquity/ubiquity-dollar,1a31f0540b2126da1fcbd1492ae45b2c0ca85a6d,feat: bonding diamond test setup
https://github.com/ubiquity/ubiquity-dollar,f353cb026c632d14a6edce8d79c2543750e8487b,fix: diamond junk code optimization
https://github.com/ubiquity/ubiquity-dollar,1462c0eb65d38e17eee86401df5b2fc4c2077e9d,feat: working on tests
https://github.com/ubiquity/ubiquity-dollar,262814bb4ef075d24ac5fbdd07c62a929722a10a,feat: moved to diamond
https://github.com/ubiquity/ubiquity-dollar,e48a5c746afbd3fc498f00ce999ac2bdb51cf3e0,feat: modified versions
https://github.com/ubiquity/ubiquity-dollar,3e6de16ef823d06784067b6025e9fc35fcef7da9,refactor: use local anvil for tests
https://github.com/ubiquity/ubiquity-dollar,1d28d5ec6ffdebd961e4de5016d42702caaec9ba,feat: added tests
https://github.com/ubiquity/ubiquity-dollar,07a7e9e7f461389cf5c6fcb9459820459ae9421b,feat: removed bancor formula
https://github.com/ubiquity/ubiquity-dollar,7f214f6ce87b44d336a0870c5c5eed22b3eb345b,feat: modified tests
https://github.com/ubiquity/ubiquity-dollar,d089a9a44f54fe6d3bf25082b690e6c10d4035bc,feat: added more tests
https://github.com/ubiquity/ubiquity-dollar,786b5b11411446b3785b5572bb5a146673ddc407,feat: added more tests
https://github.com/ubiquity/ubiquity-dollar,91b171da3b39b81e3af759f4f5db03303415ce17,feat: modified logic
https://github.com/ubiquity/ubiquity-dollar,bb09509f1d8c47f88bd33a7a2bbb9dbd7271cf13,feat: added fuzzing
https://github.com/ubiquity/ubiquity-dollar,ec5eb5679fe6f0631540c912d161181629911c71,"Update packages/contracts/src/dollar/mocks/MockUbiquistick.sol

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,033923c33101039457cf28c1f0c880b100332422,feat: moved curve dollar to diamond
https://github.com/ubiquity/ubiquity-dollar,e206b5d5619272df3b07f03b9092767679c26e5a,feat: adapting tests
https://github.com/ubiquity/ubiquity-dollar,f3d95bb107094e3ffed5302ee38a6e76d6ae2478,feat: adapting tests to diamond
https://github.com/ubiquity/ubiquity-dollar,39a918b9eb09c19fe1b189be5e4a44854abc78e1,feat: modifing access controls
https://github.com/ubiquity/ubiquity-dollar,c3bad1683d692c25fc1e83ab0b077617c656869a,feat: added mock function
https://github.com/ubiquity/ubiquity-dollar,205cd9c9104b1560aabb31b5b67af1592b748188,feat: added more tests
https://github.com/ubiquity/ubiquity-dollar,d48a5f2c4e91c64082beea53edab61949d307ef7,feat: all tests working
https://github.com/ubiquity/ubiquity-dollar,ac23c2642855a7f29436da1c758c61a88abc5428,feat: modified tests
https://github.com/ubiquity/ubiquity-dollar,a2a0d7886b28ff5e206afc4b5a16236f5c535b22,feat: modified commit
https://github.com/ubiquity/ubiquity-dollar,9312b84b11797dc5cb08180d1876dd3d8850b3e0,feat: added mock oracle
https://github.com/ubiquity/ubiquity-dollar,a9c7e97bb965eabf578f761b991b62a98fc61af1,feat: modified tests
https://github.com/ubiquity/ubiquity-dollar,97a9efed61e12895aecacf4804b87ff9ccd25ab5,feat: removed comments
https://github.com/ubiquity/ubiquity-dollar,af1c5e9280d165d6e57d4fa6c4cdc4873912c0f9,test: remove difficulty from UbiquiStick tests
https://github.com/ubiquity/ubiquity-dollar,bac51d7b232390e5c15ec055e2e65a629fca67af,feat: started forking frax contracts
https://github.com/ubiquity/ubiquity-dollar,d935653a7b228375fb8c2bfca037ae528eefe619,"feat: fork frax pool
- convert frax pool to diamond standard
- write facet for pool"
https://github.com/ubiquity/ubiquity-dollar,488ee02ab8ac9607ce92c68eab0d142e454bf2f2,"feat: frax pool fork
-write LibUbiquityPool"
https://github.com/ubiquity/ubiquity-dollar,37d331ec3c944515c77f15f411f21e0f361c033e,"feat: frax pool fork
-add notMintPaused modifier
-add notRedeemPaused modifier
-add setNotRedeemPaused function
-add setNotMintPaused function"
https://github.com/ubiquity/ubiquity-dollar,407f0b8a86f0f26b4b7cb3c6d208cd579522ab1b,"feat: frax pool fork
-natspec"
https://github.com/ubiquity/ubiquity-dollar,3730d570ac6600aee7ee00b2861e3d7fa2c05345,"feat: frax pool fork
-remove unneeded file"
https://github.com/ubiquity/ubiquity-dollar,805eb946d27b1126d23a79409db225cc44d8239e,fix: spelling
https://github.com/ubiquity/ubiquity-dollar,8a36f8e9025184ab0a954ffc806b29ae833bbace,fix: spelling
https://github.com/ubiquity/ubiquity-dollar,70ba9760f97b4f1738ae4eed441f288ac6e51ef8,feat(lusd): add test
https://github.com/ubiquity/ubiquity-dollar,e26055e0f838e7b3ab056cd8da76dea2da73940c,feat(lusd): add tests
https://github.com/ubiquity/ubiquity-dollar,c3bb34a3b1177d1831f177d141ae8e70b80e8544,feat(lusd): add tests
https://github.com/ubiquity/ubiquity-dollar,9c5f1bdeeeb70e8c4ed6226f75f3704a6faaf4aa,feat(lusd): update interface
https://github.com/ubiquity/ubiquity-dollar,9f7be759508fc0932e0db6e85d4f4a67d9ea9c5c,"Update packages/contracts/src/dollar/libraries/LibUbiquityPool.sol

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>"
https://github.com/ubiquity/ubiquity-dollar,131e78e515e85cff0a1f9e1da9d381204ac3b6cd,fix(test): adapt based on comment
https://github.com/ubiquity/ubiquity-dollar,90aad9e734206795b243299eb94bd738a9ae2c6b,feat: decrement storage hash
https://github.com/ubiquity/ubiquity-dollar,77e31ef5565e768a7b2e178d1216e99a3afa19c6,chore: remove unused import
https://github.com/ubiquity/ubiquity-dollar,e6a0e999849a39d72a412ab72cb50f7fe106971b,chore: refactor test to use `makeAddrAndKey`
https://github.com/ubiquity/ubiquity-dollar,ba42bfe1f265d22a7133707cc057f12cee6025dd,feat: token name and symbol should be remaing always the same
https://github.com/ubiquity/ubiquity-dollar,822257a94ae655e3223082fbed20a268e8a46831,chore: remove unused variables
https://github.com/ubiquity/ubiquity-dollar,ab7e195786e144e4409c5d9f2884cd15e61cc50a,"chore: rename event indexed params, no need for using the `_`"
https://github.com/ubiquity/ubiquity-dollar,530519d95498245bd29bf31cf490aace42605f6b,"chore: use label addresse, to make it easier to test&debug"
https://github.com/ubiquity/ubiquity-dollar,1b6906886cb29165bde3f49562b81d40751ac754,feat: use OZ ERC20Permit implementation
https://github.com/ubiquity/ubiquity-dollar,056a717bead25f493ad4563498c7f8dad21c70f1,"chore: setting `burnFrom` virtual, each contract should implement it"
https://github.com/ubiquity/ubiquity-dollar,71cf980879cf907ab1accc0c3f47a7002c8e0294,chore: add extra test to pass coverage gh action task
https://github.com/ubiquity/ubiquity-dollar,befa332d89b0e99da5981d4efff0a92dcfe5b576,"Fix: Reentrancy guard is not initialized and is inefficient, also its not being use"
https://github.com/ubiquity/ubiquity-dollar,663f6b4d1d8951f7cb505396d2676da05bc1dd36,Fix: call() should be used instead of transfer() to transfer ether
https://github.com/ubiquity/ubiquity-dollar,a2e2f3a8fad0301418801a4811330c7247b7cc20,#647 - Use EIP-1967
https://github.com/ubiquity/ubiquity-dollar,4fa09c4a9ecb698996eb288cfd850fde47ee59f8,Update LibAppStorage.sol
https://github.com/ubiquity/ubiquity-dollar,2f7b58dbba4a531c001b4270724a2ab0e36b9b6d,Add contract description back
https://github.com/ubiquity/ubiquity-dollar,6ec6605feaea30c11b96ba65e64559c602561949,Update LibAppStorage.sol
https://github.com/ubiquity/ubiquity-dollar,3aeb42c1a097c9216cd00e1dc34d2818f81865d0,Update LibAppStorage.sol
https://github.com/ubiquity/ubiquity-dollar,34b1ab9e7a78d6f5fcac37ce24cab981604f03fb,test: refactor tests with expectEmit
https://github.com/ubiquity/ubiquity-dollar,ad4532e61c142c5cc562128a496a230c61dc2ee2,Fix: Move constants to Constants.sol
https://github.com/ubiquity/ubiquity-dollar,99c3f4ee33064804621ee1f69bf2df04a1fdd1a3,refactor: from snake case to camel case
https://github.com/ubiquity/ubiquity-dollar,7075f0fe74c4d96390c4434b6eb70dc642a2ee83,feat: add symbol
https://github.com/ubiquity/ubiquity-dollar,a483ba1d7137876749715c12de28204f6b1e0b78,"Revert ""Resolves #647 - Use EIP-1967"""
https://github.com/ubiquity/ubiquity-dollar,12b76a4ba3e8c349d94a6382daff54226612e40f,Fix: Check reentrancyStatus
https://github.com/ubiquity/ubiquity-dollar,f9dcf08a1d02db9be25dc4d685cfe8ee86cb6695,Fix: Test nonReentrant
https://github.com/ubiquity/ubiquity-dollar,d176bd318509127fc1cebeaed79b07838c37c04b,"Update LibUbiquityPool.sol

Missing slot"
https://github.com/ubiquity/ubiquity-dollar,4f62623f74f4ce5928b6f0716de1951f88b4b878,fix: slither errors
https://github.com/ubiquity/ubiquity-dollar,f5334fa4559bbc816291effb5797818bb7733d9b,fix: added back the collectable dust files
https://github.com/ubiquity/ubiquity-dollar,46bb8785b30d6559720fdb4fd103e895767d50ef,fix: made the _totalSupply and _holderBalances public
https://github.com/ubiquity/ubiquity-dollar,5b2f8fa6fa47489f9555ef237092b7d29c765319,fix: made the deployerPrivateKey and admin immutable
https://github.com/ubiquity/ubiquity-dollar,763643e768726b8f8fd37789f3463d94bb300444,"Revert ""fix: added back the collectable dust files""

This reverts commit f5334fa4559bbc816291effb5797818bb7733d9b."
https://github.com/ubiquity/ubiquity-dollar,9ca427276c77a86602788441194b12b7a00b905b,fix: made the solc-version detector to be excluded and fixed the version of two files
https://github.com/ubiquity/ubiquity-dollar,18f62122842e44e5146b110a5fc2cef0ec824cb5,fix: fixed the error causing by its conflict with openzeppelin-contracts's ERC721.sol
https://github.com/ubiquity/ubiquity-dollar,f466272411edbdcf680bdc262ed054e59d12b5ed,fix: added back the ICollectableDust.sol
https://github.com/ubiquity/ubiquity-dollar,7ed3cd87c5b5f0ec3568032e44541442275a8454,fix: removed the underscore from the public variables
https://github.com/ubiquity/ubiquity-dollar,3966447d8b5d7eba7b5f43ec2473d23d8b84b650,fix: remove unreachable return
https://github.com/ubiquity/ubiquity-dollar,6f51422f89ac6018b5be1d6f1e8421ff9b95d927,refactor: remove unused contracts
https://github.com/ubiquity/ubiquity-dollar,2fe4f38de06f5c3709e6af54e3e1f66e80e87dce,refactor: use shorter abdk imports
https://github.com/ubiquity/ubiquity-dollar,d19de57254512808f92a4267d7642f79ce269a33,test: update
https://github.com/ubiquity/ubiquity-dollar,6765f321b41f9b9deacd03b78c6db1ba3f14331f,fix: solidity warnings
https://github.com/ubiquity/ubiquity-dollar,85b89004f230eeff878e0879b4228c2f1e0b2c9f,fix: soldity warnings
https://github.com/ubiquity/ubiquity-dollar,9992a807ae09210a1d737597ca1a465a9ae6f0b9,refactor: pool facet cleanup
https://github.com/ubiquity/ubiquity-dollar,2fec6a0ff4c93bc35d939ce42b1b8ec1cb334c65,fix: slither errors
https://github.com/ubiquity/ubiquity-dollar,c57c4bcab1d0f155b4527df88dbcae6e24ba9341,fix: slither errors
https://github.com/ubiquity/ubiquity-dollar,4a4ff3052cf3efd3dca05511425926fd6ee37ab2,fix: slither errors
https://github.com/ubiquity/ubiquity-dollar,64f5e59bb3d45c484bb47b324265df5dc761ae34,fix: fixed the foundry and fixed the ubuquisticksale
https://github.com/ubiquity/ubiquity-dollar,930c1a949047e66152f5a216c882f7b31e656a28,fix: slither errors
https://github.com/ubiquity/ubiquity-dollar,deea1c46a8754e72eabc7e01c15b290702d36936,fix: slither errors
https://github.com/ubiquity/ubiquity-dollar,d200d8d401e0b6c92f152d2b247b989375641cc5,fix: slither errors
https://github.com/ubiquity/ubiquity-dollar,867126582f2afe7573c8790d5a1220a6485f7a23,fix: slither error
https://github.com/ubiquity/ubiquity-dollar,ce562997c068d4edab61cc7ddb4221afe1574135,fix: changed the wrong variable
https://github.com/ubiquity/ubiquity-dollar,150fa9d93668a027b944bede73262625f79f2c9d,fix: slither errors
https://github.com/ubiquity/ubiquity-dollar,f2b793b30845da6d2cbcadfaef253763e5118d6b,fix: typo
https://github.com/ubiquity/ubiquity-dollar,21f0514176801209f71e85ed8e6cbfef4f36e385,build: changed the variable name
https://github.com/ubiquity/ubiquity-dollar,1c99a1f8715dbd2341b43738423fb7f90a303a0b,build: change the variable name
https://github.com/ubiquity/ubiquity-dollar,96f42402602d9ae19f25e242ad60dfe6db07ed30,test: follow linter conv
https://github.com/ubiquity/ubiquity-dollar,0f5ef3b4fa0f2055f3d0aa696fc6649926b5b1a0,docs: add docs for IERC173 && OwnershipFacet
https://github.com/ubiquity/ubiquity-dollar,033fba9b9273aa9bb1f58b7a268a31e83ecb487f,docs: update docs for IERC173
https://github.com/ubiquity/ubiquity-dollar,30083149f7818938d83f9093fc9a77e89f4dc265,docs: update access control docs
https://github.com/ubiquity/ubiquity-dollar,7aa35ca0bf7fc43e333c6cd698cf44ece36af21c,test: purge receive function
https://github.com/ubiquity/ubiquity-dollar,7716c087fef81ff98b823b05c101b82e9f4c2e30,docs: updated docs for LibAppStorage
https://github.com/ubiquity/ubiquity-dollar,5b5c44f9f4f56da8596fdd0fa75fbf7b466115f6,docs: add diamond interface docs
https://github.com/ubiquity/ubiquity-dollar,f74d9e8a86db1e40043221e27c4fd01c9c12ac36,docs: add Diamond docs
https://github.com/ubiquity/ubiquity-dollar,f5885d579bd65c349dd2aab3ae391cb496b322b8,docs: add CollectableDust docs
https://github.com/ubiquity/ubiquity-dollar,77e676703d4ba17e1c0c05ab7e886b4060aa385d,docs: add UbiquityPool docs
https://github.com/ubiquity/ubiquity-dollar,517e3acf8b63618ac4a85f7632946ae38966f23a,docs: add TWAP docs
https://github.com/ubiquity/ubiquity-dollar,7e97d368c36f6cd5df1fc10ca79f9ceaa435a578,docs: add ERC20Ubiquity docs
https://github.com/ubiquity/ubiquity-dollar,c304edaa0a52d08bee12590ac7020dce4192d827,docs: add UbiquityGovernanceToken docs
https://github.com/ubiquity/ubiquity-dollar,f10140fecf0bddadc5706453b0765ebc614c607b,docs: add Dollar docs
https://github.com/ubiquity/ubiquity-dollar,3727ca38fad9cb0041b3c2b16b3c8230e2e895bb,docs: add Credit docs
https://github.com/ubiquity/ubiquity-dollar,8a0906930caab0c023b5bdac006d2453b42572f6,docs: add ERC1155Ubiquity docs
https://github.com/ubiquity/ubiquity-dollar,f6467bd5ee061c7130f506718adb7114d67b1de1,docs: update CreditNft docs
https://github.com/ubiquity/ubiquity-dollar,4dc3665a9a78578a70e2e04c8a20375e2ddd7337,docs: add Credit NFT docs
https://github.com/ubiquity/ubiquity-dollar,52798cdfef73e6d2b5dd3c16bf822098ac717085,docs: add Credit NFT note
https://github.com/ubiquity/ubiquity-dollar,faa770f17077861f27a9e4f1fa49dae83c9135ce,docs: add Credit redemption docs
https://github.com/ubiquity/ubiquity-dollar,cffda89c5448c8aa896b9a0fb24978cd7e830724,docs: add Dollar mint docs
https://github.com/ubiquity/ubiquity-dollar,73a20d1caa65561cc2de02cc215b71467d7f23d7,docs: add Dollar mint excess docs
https://github.com/ubiquity/ubiquity-dollar,df081453b828c8c40dc686130b259f8d603f7d75,docs: add Credit NFT manager docs
https://github.com/ubiquity/ubiquity-dollar,aaeb0eab9a5ea569f204f7e0637444451b462bf5,docs: add Staking share docs
https://github.com/ubiquity/ubiquity-dollar,b2d518dda1efc7d2f1ecc1ea2aea80e4f303ebb9,docs: add Chef docs
https://github.com/ubiquity/ubiquity-dollar,79d6338670c46fb355973233ce21db08556900af,fix: fix build
https://github.com/ubiquity/ubiquity-dollar,af430a5f8a3ee627cfab61fd5f6f2d412b8d37f3,docs: add Staking formulas docs
https://github.com/ubiquity/ubiquity-dollar,8bbaba5962d6a422e7b69c06543b29a139a93dde,docs: add Staking docs
https://github.com/ubiquity/ubiquity-dollar,7b894a5bc91e2f1366e1a0d279c7ac2a81eaf65e,docs: add DirectGovernanceFarmer docs
https://github.com/ubiquity/ubiquity-dollar,4feee5372f0312729bce804855e3d9bbc939075e,docs: add SafeAddArray docs
https://github.com/ubiquity/ubiquity-dollar,3ab4b9515b34e1724ebbd41aee42717a24b29524,docs: add CreditClock docs
https://github.com/ubiquity/ubiquity-dollar,6cfef685fe2145bd343c187a6b3e111940d76f3b,docs: add Bonding curve docs
https://github.com/ubiquity/ubiquity-dollar,fd65fef059156842766ddfb62dbf690ee3499b6c,docs: add CurveDollarIncentive docs
https://github.com/ubiquity/ubiquity-dollar,230a1045c108596d7f077715c64457e1462126f0,docs: add Manager docs
https://github.com/ubiquity/ubiquity-dollar,e5606a48a56b095c86ef4499ffd937666623c491,docs: add AddressUtils docs
https://github.com/ubiquity/ubiquity-dollar,f81d3607310b30dff8dd74f5b92c79ba02372cca,docs: add EnumerableSet docs
https://github.com/ubiquity/ubiquity-dollar,d253ee8d96a7d69401ff806af15f34e78b0983bb,docs: add UintUtils docs
https://github.com/ubiquity/ubiquity-dollar,0b709406c05fe145df07afce8465d7e5c4901591,docs: add Contstants docs
https://github.com/ubiquity/ubiquity-dollar,fac22661aec9564763dfeceb065b8350f1831f02,refactor: remove unused interfaces
https://github.com/ubiquity/ubiquity-dollar,94e898ecae90559d7cfa5f3dfa281dace5a58cb3,docs: add ICurveFactory docs
https://github.com/ubiquity/ubiquity-dollar,289f1bcc0efcca0bb8a9283895defeda5d1a62dd,docs: add IDepositZap docs
https://github.com/ubiquity/ubiquity-dollar,dc6d69e9ac1c8faf9972bcc1030f60c4ea5a2304,docs: add IERC1155Ubiquity docs
https://github.com/ubiquity/ubiquity-dollar,0c750a1d8c2af1a1122b537e2a73403cb73ad5c0,docs: add IJar docs
https://github.com/ubiquity/ubiquity-dollar,380ef6c0dbe698aea2478acfb7e55e2f2655f1d7,docs: add IStableSwap3Pool docs
https://github.com/ubiquity/ubiquity-dollar,e8c27007367929463d62ff48ee175474699afa4b,docs: add IUbiquityDollarToken docs
https://github.com/ubiquity/ubiquity-dollar,acaf5012d59fae725859d662b4b531abaa7ec8f5,docs: add IUbiquityGovernance docs
https://github.com/ubiquity/ubiquity-dollar,dc874dddf7afcccde56cceca2848604edf9c622f,docs: update Credit raiseCapital() docs
https://github.com/ubiquity/ubiquity-dollar,896b25113b36bc1e18e3dd5bf03be88c9c7bb7e3,docs: update Credit raiseCapital() dev note
https://github.com/ubiquity/ubiquity-dollar,ac6316f2fa589d411eafa91cb5d4fe867ea13eb7,fix: renamed CreditNFT to CreditNft
https://github.com/ubiquity/ubiquity-dollar,1422e5d691916c1283c6a8a822bf2700888f4388,Fix : Renamed CreditNFT to CreditNft in all files
https://github.com/ubiquity/ubiquity-dollar,de66fe21291c8a393a3b8fcac287507aeb7341cd,refactor: remove metapool migration scripts
https://github.com/ubiquity/ubiquity-dollar,f5f4c7a8641463ea0d3f1b7efc9aa0a3b8c88369,refactor: remove Dollar mock
https://github.com/ubiquity/ubiquity-dollar,4c3294741bffdc902313ec8f1a98c57e42847555,refactor: remove Credit token mock
https://github.com/ubiquity/ubiquity-dollar,ce6f9150a543b19c754ea047bacc5a6856ed9ebc,refactor: remove BondingShareV2 and Ubiquistick mocks
https://github.com/ubiquity/ubiquity-dollar,8925155696a92ea0956fac55f1fb5011ea9f1ca1,refactor: remove CreditNft mock
https://github.com/ubiquity/ubiquity-dollar,3446e6e0916f2a9f71825c7a38a9021190a7f704,refactor: remove unused var
https://github.com/ubiquity/ubiquity-dollar,e445b85359d7a9363f2105a565e812aedcb8d384,refactor: remove MockIncentive
https://github.com/ubiquity/ubiquity-dollar,8e03908c247f156d20b02413d26d5baf8905737f,"chore: add upgradeables

remove constructors, add inits and scratch space"
https://github.com/ubiquity/ubiquity-dollar,5c3f75785a8c10333b66b21e3744986b6fd31a08,"chore: refactoring for UUPS

mostly refactored and compiling at least but need to handle paylad context refactoring"
https://github.com/ubiquity/ubiquity-dollar,b4bcdc0d2c0b5bd68831123e19cfb1f879b04db4,"chore: uups upgrade

all tests passing"
https://github.com/ubiquity/ubiquity-dollar,5b44d4880dda7f41e5b2d1b7babc3270fadd612a,"chore: fix deploy scripts

all deploying"
https://github.com/ubiquity/ubiquity-dollar,eef9ca2c00ef6fecec86f3f2cec3b78f5a0ab191,"feat: update pragma, avoid floating"
